statement_id,statement,true_verdict,most_common_verdict,consistency_rate,accuracy_rate,entropy,unique_verdicts,distribution
511,"ICE is in Uvalde, Texas, ""so undocumented parents have to consider arrest deportation before they go...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
512,Says Republican lawmakers delayed COVID-19 testing...,mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
513,"""Obamacare … means that for up to 20 million Americans, they will lose the insurance they currently ...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
514,"""There is no added safety to the public if you're vaccinated.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
515,"""The cost-of-living increase in Social Security is tied to wage inflation.""...",false,mostly-false,0.6,0.0,0.9709505944546686,2,"{'mostly-true': 6, 'mostly-false': 9}"
516,"""Coronavirus — 22. Clintons — 39.""...",pants-fire,false,0.8666666666666667,0.0,0.5665095065529053,2,"{'false': 13, 'mostly-false': 2}"
517,"""Most of these killers tend to be 18, 19 years old.""...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
518,"""We cut business taxes so today 70 percent of our businesses don't pay a business tax.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
519,"The Obama administration is allowing state waivers from welfare work requirements ""only if they had ...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
520,"""Poll Finds 38% of Americans Say They Will Not Drink Corona Beer Because of Virus.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
521,"President Obama’s uncle and aunt ""are illegal aliens ...  who've been allowed to stay in this countr...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
522,"""The DNC omitted ‘one nation under God’ from the Pledge of Allegiance.""...",mostly-false,mostly-false,0.7333333333333333,0.7333333333333333,0.8366407419411672,2,"{'mostly-false': 11, 'false': 4}"
523,"The result of lockdowns ""has been the destruction of millions of lives across America as well as inc...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
524,"""D.A.R.E. removed cannabis from its list of gateway drugs.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
525,"Video shows Joe Biden stuttering after being asked about touching women ""without their permission"" o...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
526,"Wisconsin’s Government Accountability Board ""ignored their duties and did not regularly audit"" voter...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
527,"Thirty-eight states -- Georgia not included -- have appointed, rather than elected, state school sup...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
528,"The push for high-speed internet for rural areas, from the start, ""was a Democratic thing.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
529,"40 percent of U.S. gun sales ""are occurring outside of"" licensed gun dealers....",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
530,"Says Ted Strickland supported giving $150 billion to Iranian regime that persecutes women, Christian...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
531,"""The EPA has tried to define a puddle or a drainage ditch on your farm to be navigable waters and th...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
532,"""President Trump has the strongest support percentage-wise in our state than any other state in the ...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
533,"""One out of every 30 people in the Greater Boston area is an illegal alien.""...",true,mostly-false,0.7333333333333333,0.0,0.8366407419411672,2,"{'mostly-false': 11, 'pants-fire': 4}"
534,"Says Anthropology is a STEM (science, technology, engineering, math) field....",half-true,false,1.0,0.0,0.0,1,{'false': 15}
535,"""I’ve been in and out of Iraq and Afghanistan over 40 times.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
536,"""The average rate of fraud"" in the Earned Income Tax Credit, Medicare, Medicaid and food stamps prog...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
537,"""We are 49th in the nation for our graduation rate""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
538,"Video shows Biden saying ""salute the Marines"" after hearing the words in an earpiece before his inau...",false,mostly-false,0.8666666666666667,0.13333333333333333,0.5665095065529053,2,"{'mostly-false': 13, 'false': 2}"
539,"""Texas women make an average of $8,355 less per year than men doing the very same job.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
540,"In 2006, Arizona had four ballot issues that were ""very tough on illegal immigration... Forty-seven ...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
541,"Says that Wall Street hedge fund managers ""pay a lower tax rate than does a sheet metal worker in Pa...",true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
542,"""You can be an NFL player with murder charges and not be suspended.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
543,"""We got to almost universal coverage in health care in Colorado.""...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
544,"""Gov. Romney was very clear, he would veto the DREAM Act.""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
545,"""Barack Obama has consistently voted against tougher penalties for criminals.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
546,"""The pace of missile development between (Kim Jong Il and Kim Jong Un) has increased the testing abo...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
547,"""Wendy Davis’ legal work is currently under FBI investigation.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
548,"Alex Sink was ""the first official who said that BP should pay $25 million for an ad campaign to prom...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
549,"Says U.S. Rep. Tammy Baldwin, a candidate for Senate, supports raising taxes ""by $858 billion.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
550,"Says Texas has ""the fourth-lowest debt per capita of any state in the nation, and we are the lowest ...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
551,"""The Clintons now charge the Secret Service $10,000 monthly rent for the use of (a) Secret Service r...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
552,"""We have over 100,000 children, which we’ve never had before, in serious condition, and many on vent...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
553,"Says ""the latest polls show us tied neck-and-neck"" with Sen. Ted Cruz....",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
554,"""No governor in Virginia has ever won when...he or she is the same party as the sitting president.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
555,"""I'm running for office with much more experience and qualifications than Barack Obama had when he r...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
556,"On Gov. Tony ""Evers’ watch…the efficiency of the state crime lab has plummeted.""...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
557,"""WHO now says your child’s presence in school counts as ‘informed consent’ for vaccination - parenta...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
558,"Says Ted Cruz’s wife Heidi ""will be the very first pro-life first lady.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
559,"A waiver in the American Health Care Act ""doesn’t apply to things like maternity coverage.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
560,"Shows a waitress saying, ""I lost my job. But I'll sleep better knowing"" that the coronavirus relief ...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
561,"Says Donald Trump ""spent the least amount of money of any of the competitive primary contenders that...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
562,Members of the US Women’s National Soccer team turned their backs on the flag as a 98-year-old World...,false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
563,"""Muslims’ disturbing plan comes out after grocery stores go bare to prepare for Irma.""...",mostly-false,pants-fire,1.0,0.0,0.0,1,{'pants-fire': 15}
564,John Kitzhaber is the only pro-choice candidate in the race for governor....,mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
565,"""Moderna chief medical officer admits: mRNA alters DNA.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
566,"Access for 12,000 women to use Planned Parenthood -- ""not for the right to choose,"" but for ""basic h...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
567,"""There hasn’t been a Republican in the legislature or the City Council in Providence in over 30 year...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
568,"""Kamala Harris wants the riots to continue and not let up, not now not even after the election.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
569,"Says ""Did you know that if you accepted the District's proposal today you would have NO pay increase...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
570,High-speed rail would have cost Florida taxpayers $1 billion to build....,false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
571,Says city of Portland has a one-time $22 million surplus...,half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
572,"Charcoal activated tablets ""will counteract most date rape drugs.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
573,"""I'm the first person who really took up the issue of the war. Four years ago I said that there was ...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
574,"""Factories are opening their doors at the fastest pace in almost two decades.""...",mostly-true,mostly-true,1.0,1.0,0.0,1,{'mostly-true': 15}
575,"""Mayor Andrew Gillum says he’s indefinitely suspending his campaign for governor in light of a fatal...",false,mostly-false,0.6666666666666666,0.0,0.9182958340544896,2,"{'mostly-true': 5, 'mostly-false': 10}"
576,"Cuyahoga County ""passed a program to guarantee a college savings account for every single child who ...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
577,"""In Rhode Island, a recent study showed that among a group of people who had been homeless for a yea...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
578,"""First NFL team declares bankruptcy over kneeling thugs.""...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
579,"A new bill ""was written into the new health care reform initiative ensuring that Congress will be 10...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
580,"""80 percent of the (individual mandate) tax falls on those who make $50,000 a year or less.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
581,"Half of illegal immigrants ""come on legal visas and then overstay.""...",mostly-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
582,"Sen. Jim Webb ""persists on negating"" Sen. Mark Warner’s votes...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
583,"""She [Hillary Clinton] has also said unequivocally that she didn't receive classified documents.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
584,"Donald Trump’s decision to skip the Fox News/Google debate in Des Moines ""is near unprecedented.""...",half-true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
585,"""NASA announced that it communicated with four races of aliens.""...",pants-fire,pants-fire,1.0,1.0,0.0,1,{'pants-fire': 15}
586,"Ketanji Brown Jackson has ""a weak record — defund police, abolish ICE and now a completely open bord...",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
587,"""Breaking: Trump fires deputy attorney general Rod Rosenstein, raising questions over Mueller’s fate...",pants-fire,mostly-true,0.9333333333333333,0.0,0.35335933502142136,2,"{'mostly-true': 14, 'true': 1}"
588,Says Joe Biden owns a private island next to Jeffrey Epstein’s....,pants-fire,false,1.0,0.0,0.0,1,{'false': 15}
589,"The state budget proposal has been submitted ""on time and [it's] the earliest that a governor has do...",true,mostly-false,0.8666666666666667,0.0,0.5665095065529053,2,"{'mostly-false': 13, 'mostly-true': 2}"
590,"""40 years of research, and no vaccine for HIV. At least 100 years of research and no vaccine for can...",mostly-false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
591,"Loranne Ausley ""voted six times to tax your savings.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
592,"""In Joe Biden’s America, your children are more likely to have access to a crack pipe than a mask-fr...",pants-fire,pants-fire,1.0,1.0,0.0,1,{'pants-fire': 15}
593,"Rhode Island is ""almost dead last"" among Northeastern states in the length of time first-degree murd...",true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
594,"""(George) Soros Provides Migrants With Prepaid Debit Cards To Fund Illegal Journeys""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
595,"""When the Affordable Care Act was signed, 17 million American children"" had a pre-existing condition...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
596,"""Facebook said that if you support the NRA you will get kicked off.""...",false,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
597,"Says Tennessee’s higher education funding model ""is 100 percent outcomes-based"" and ""we are already ...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
598,"""The average CEO makes $10,000 more every day ... than what the average worker makes every year.""...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
599,"Say ""Dunkin' Donuts is providing a free Ḍozen Doughnut Box to everyone! to celebrate 68th Anniversar...",pants-fire,false,1.0,0.0,0.0,1,{'false': 15}
600,"Hillary Clinton ""agrees with (John McCain) in embracing the Bush-Cheney policy of not talking to lea...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
601,"""The Congressional Budget Office estimates that for every $1 we spend on unemployment benefits, $1.9...",half-true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
602,"Some Republicans who voted against the stimulus ""have been all too happy to claim credit for Recover...",true,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
603,"Says state Sen. Sheila Harsdorf wants to ""eliminate Medicare"" as we know it....",pants-fire,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
604,"In Rhode Island ""there are 150 different pension plans for public workers.""...",true,mostly-false,1.0,0.0,0.0,1,{'mostly-false': 15}
605,"In Wisconsin, teachers make $89,000 in salary and benefits, compared to $48,000 for all other worker...",mostly-false,mostly-false,1.0,1.0,0.0,1,{'mostly-false': 15}
606,"""13,000 Floridians are able to vote -- but their governor won't tell them.""...",false,mostly-true,1.0,0.0,0.0,1,{'mostly-true': 15}
