statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered,trial
"""Under the Affordable Care Act, anyone on Medicare who is admitted to a hospital for observation will be responsible for the bill. Medicare won't pay a cent.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,3
"Barack Obama's health care plan ""will cost taxpayers $1,700 more to cover each new person.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,3
"Says the individual mandate is ""highly unpopular.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,3
"""As governor of Florida, I used a combination of strategies to help reduce heroin use among youth in Florida by approximately 50 percent.""",half-true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,3
"In 2010, Betty Sutton ""voted to destroy Medicare.""",false,false,['false'],1,True,3
"If you get a flu shot, you're ""poisoning yourself.""",pants-fire,false,"['false', 'pants-fire']",2,True,3
"Says that according to a study, under Obama’s health care initiative, ""nearly 90 percent of people"" in Wisconsin with health insurance ""will have their costs go up by more than 30 percent.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,3
“Government imposed lockdowns do NOT reduce [COVID-19] cases or stop spikes.”,false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,3
"""The president of the United States already has the legal authority to reduce the price of many commonly used prescription drugs.""",true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,3
"“In West Virginia alone, overdoses have increased by 50% during the #COVID-19 pandemic.”",mostly-true,mostly-true,"['true', 'mostly-true']",2,True,3
"President Barack Obama is ""ending Medicare as we know it.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,3
"The ""president has given 1,100 special waivers to his friends"" for Obamacare.",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,3
"Says ""under Oregon law, girls from 15 years of age and up are given complete control over whether to be sterilized or not.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,3
"""If you don't pay income taxes ... you'll have more money"" under the Republican tax plan.",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,3
"""When (Ron DeSantis) was asked what cancer patients should do without health insurance, DeSantis said 'show up to the emergency room.'""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,3
"""The Affordable Care Act is the single largest tax increase in my lifetime.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,3
"""Health reform eliminates co-pays, deductibles, and other costs for preventative care and provides for free annual wellness checkups starting next year.""",mostly-true,true,"['true', 'mostly-true']",2,True,3
"The Affordable Care Act ""basically puts a penalty or a tax on employers for every new job they create.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,3
"""One in every five families in the state of New Jersey has a loved one with a mental illness, a serious mental illness, and today, we don’t care.""",true,mostly-true,"['true', 'mostly-true', 'half-true', 'false']",4,True,3
"Says Scott Walker supports ""a health care plan that would gut protections for pre-existing conditions.""",mostly-true,false,"['mostly-false', 'false']",2,False,3
"The United States is ""the only major country on earth that doesn't guarantee health care to all people as a right, not a privilege.""",half-true,false,"['true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,3
"""95% of over-the-counter pharmaceuticals"" in the U.S. come from China.",false,false,"['mostly-false', 'false']",2,True,3
"Says U.S. Rep. John Faso ""voted for an age tax on seniors.""",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,3
"Since 2009, ""millions of Americans have lost their health care plans.""",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,3
COVID-19 is “here to stay” and “we need to accept that and be prepared to deal with COVID long term.”,mostly-true,true,"['true', 'false']",2,False,3
"Millions of Americans are ""paying more and getting less"" under Obamacare.",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,3
"Says the national heath care reform is ""a government takeover of health care.""",pants-fire,false,"['mostly-false', 'false']",2,False,3
"""Most of the (Affordable Care Act) has already in some sense been waived or otherwise suspended.""",mostly-false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,3
"""We are giving almost $2 billion of taxpayer money to the junk food and fast food industries every year to make the (childhood obesity) epidemic worse.""",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,3
“Joe Biden just told @Lawrence that as president he would veto Medicare for All if it passed both houses and came to his desk.”,half-true,false,"['half-true', 'mostly-false', 'false']",3,True,3
"""The Collins-Nelson bill will not protect pre-existing conditions. It has nothing to do with pre-existing conditions.""",mostly-false,false,"['mostly-false', 'false']",2,True,3
Almost every state has offered an insurance plan on its health exchange that does not cover abortion.,true,true,"['true', 'mostly-false', 'false']",3,True,3
"Barack Obama's plan calls for ""mandates and fines for small businesses.""",false,false,['false'],1,True,3
"The GOP tax plan ""Sabotages the health care of 13 MILLION Americans.""",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,3
"Says Kamala Harris said, ""We will take their (health) insurance away.""",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,3
"""We're the only system of federalism in the world.""",false,false,"['mostly-false', 'false']",2,True,3
"""Liberal Democrats"" who back Dan McCready ""cut $716 BILLION from Medicare to fund their healthcare scheme: Obamacare.""",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,3
"President Obama plans to ""impose a tax of at least 23 percent on the Medicare prescription drug benefit for low-income beneficiaries.""",false,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,3
"""Obamacare … means that for up to 20 million Americans, they will lose the insurance they currently have, the insurance that they like and they want to keep.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,3
"""A million people … could get health insurance right away"" if Texas expanded Medicaid under Obamacare.",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,3
Federal health care reforms amounted to ‘the government takeover of health care.’,pants-fire,false,"['false', 'pants-fire']",2,True,3
"Says opponents of the health care law  ""prevailed on our two main arguments"" to the U.S. Supreme Court.",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'false']",4,True,3
"Says the Washington Post fact-checked a charge he opposed pre-existing condition protections for health insurance ""and gave that Four Pinocchios.""",pants-fire,false,"['mostly-false', 'false', 'pants-fire']",3,True,3
"""20 million people could lose their current coverage"" … ""including our senior citizens who are on Medicare.""",pants-fire,false,"['mostly-false', 'false']",2,False,3
"""The State of Texas is funding … women’s health services at historically high levels; they just increased their level another $50 million for the next two years.""",true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,3
"“The flu killed 80,000 Americans last year according to the CDC.”",mostly-false,false,"['mostly-false', 'false']",2,True,3
"""We have (people detained by ICE) that have to be seen within 24 hours, while veterans are seen within months.",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,3
"The House health care bill pays for ""about six years of program with a decade of revenue, with the heaviest costs concentrated in the second five years.""",half-true,mostly-true,"['true', 'mostly-true', 'half-true', 'false']",4,True,3
"""Every Senate Democrat has voted to support unlimited abortions up to the moment of birth.”",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,3
"Says the goal of the Affordable Care Act was to get 30 million people insured, but it only got 7 million.",mostly-false,false,"['half-true', 'mostly-false', 'false']",3,True,3
"In Virginia’s Medicaid program, ""approximately 30 percent, or $2.7 billion a year, is lost to waste, fraud and inefficiencies.""",mostly-false,false,"['true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,3
"If you look at last year's presidential campaign, ""you can't find a mention of public option.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false']",4,True,3
"Health insurance companies are ""making record profits, right now.""",false,false,"['half-true', 'mostly-false', 'false']",3,True,3
"""The latest Quinnipiac poll found that nearly six-in-ten Americans oppose ObamaCare -- 30% support the law and 57% oppose it.""",half-true,false,"['half-true', 'mostly-false', 'false']",3,True,3
"""House Speaker Nancy Pelosi said this  week that the Democrats have to pass their terrible health care bill so  that the American people can actually find out what's in it.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,3
"Pregnant women trying to buy health insurance on their own are barred from maternity coverage because they have a ""pre-existing condition.""",true,false,"['true', 'mostly-false', 'false']",3,True,3
