statement,true_verdict,predicted_verdict,prediction_set,set_size,is_covered,trial
"When Obama was interviewed by American reporters in Asia, ""Not one of them asked me about Asia. Not one of them asked me about the economy.""",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""The U.S. won't default, because default means that you don't pay your creditors. And it takes about 10 percent of the money that's coming in right now"" to pay interest to bondholders.",false,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"The minimum wage is ""lower right now than it was when Ronald Reagan took office.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"Says President Obama's decision to not issue a permit for the Keystone XL pipeline meant ""we were denied the ability immediately to reduce prices at the pump.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
"""Under Randi Shade,"" Austin has ""had the highest cost of living of any large Texas city.""",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""Top CEOs (are) making 300 times the average worker.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"Says the Republican  ""state convention is  actually larger than the Republican National  Convention.""",mostly-true,false,"['mostly-false', 'false', 'pants-fire']",3,False,6
Says Barack Obama has played over 90 rounds of golf as president.,true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""When I became governor, I inherited a large deficit. You know what? We just turned that into the largest surplus in Virginia history.""",mostly-false,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""Wisconsin wages are declining at double the rate of other states.""",pants-fire,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""The day President Obama took office, gasoline was $1.79 a gallon.""",true,false,"['mostly-false', 'false', 'pants-fire']",3,False,6
"""The past (Obama) administration was the first administration that never had a whole year of 3 percent growth.""",mostly-true,false,"['mostly-false', 'false', 'pants-fire']",3,False,6
"""When you're white ... you don't know what it's like to be poor.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
Kamala Harris voted in favor of passing a law in 2022 to tax tips.,false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
"""We've created more than 850,000 jobs, more than all the other states combined.""",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"When Roy Barnes was governor, ""Georgia created 235,000 jobs.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""The United States ranks second worst in income inequality across developed countries,"" after taxes and transfers.",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""Small business confidence is at an all-time high.""",true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,False,6
"""Latin America’s economy is almost as big as the economy of China.""",half-true,false,"['mostly-false', 'false', 'pants-fire']",3,False,6
"""The Republican leadership in the House has refused to address the issues that matter the most to Rhode Island, such as passing a jobs bill.""",pants-fire,mostly-false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""Nearly 6 out of 10 believe that money and wealth should be more evenly distributed among a larger percentage of the people in the U.S.""",true,true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false']",5,True,6
"GM has ""repaid our government loan, in full, with interest, five years ahead of the original schedule.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"Says Texas U.S. Rep. Pete Sessions said the GOP's goal is to ""go back to the same exact policies that were in place before this president took office... policies that crashed the economy.""",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"On the economic crisis, ""the biggest problem in this whole process was the deregulation of the financial system.""",half-true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
“#Bidenomics has led to mortgage rates hitting a 21-year high → over 7%.”,mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,6
"Barack Obama has ""doubled our national debt. Doubled it. It's going to be close to $20 trillion when he leaves.""",half-true,false,"['mostly-false', 'false', 'pants-fire']",3,False,6
"""In the past year, Floridians, not government, created almost 135,000 new private sector jobs. We netted more than 120,000 total jobs in the first 11 months of 2011; the third most of any state in the nation.""",mostly-true,mostly-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"The Chamber of Commerce says new carbon regulations will kill ""244,000 jobs a year"" and cost average families ""$1,200 a year.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
"""Watch those GDP numbers. We started off at a very low number, and right now we hit a 3.2 (percent). Nobody thought that was possible.""",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""The bottom line is clear: Under the policies of this unified Republican government, American workers, families, and business owners are achieving economic growth that is unmatched in recent memory. … More than 1 million new jobs have been created just since we passed tax reform last December.""",half-true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""Minimum wage = $16,000/year CEO-Goldman Sachs (Lloyd Blankfein) $16,000/Hour.""",false,false,"['false', 'pants-fire']",2,True,6
"""Minnesota has passed and Indiana has passed"" right to work laws making union membership and dues optional",half-true,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
“As your Lieutenant Governor…I cut your taxes.”,mostly-false,mostly-false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
Says more Republicans than Democrats voted for the Wall Street bailouts.,false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""We know this now. The banks no longer loan (Donald Trump) money because he's a terrible risk. So he goes to these (Russian) oligarchs and borrows money.""",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""Texas is one of only a handful of states that does not have an equal pay law.""",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""The average student will be spending $1,700 to $1,800 more during the life of their loan because of this surcharge.""",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""The national economy was strong in its largest expansion of private sector jobs before President Trump came into office.""",true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"Since the Democrats’ stimulus went into effect last year, Ohio has lost about 150,000 Jobs.",half-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,6
"""In 2010, (Wisconsin Republicans) inherited a multi-Billion dollar deficit … Today we are looking at a projected surplus approaching 7 Billion.""",mostly-true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
My office is about a 300-step walk to the governor's office.,mostly-true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""In 2011, NJ economy ranked 47th--at the bottom with Alabama, Mississippi & Wyoming. Under Christie, NJ is falling behind.""",mostly-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""There are more oil rigs in operation in the United States than the rest of the world combined.""",false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
"Says a ""Pro-Stimulus economist admits it is not working … """,pants-fire,mostly-false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""Job growth and stock growth for the first two years of Trump are down from where they were (during the) last two years of Obama.""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""Scott Walker opposed a plan to help Wisconsin students refinance their student loans.""",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"“Tens of thousands of auto jobs were lost nationwide during Trump's presidency,” but during Biden’s presidency, “we've created more than 250,000 auto jobs.”",half-true,half-true,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"John McCain, ""one of the richest people in a Senate filled with millionaires,"" says the solution to the housing crisis is for people to get a ""second job"" and ""skip their vacations.""",mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
State lawmakers are spending taxpayer money for parking that billionaire Arthur Blank could build while paying some state employees so little they are on food stamps.,half-true,mostly-false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"The Buffalo Billion is ""still breaking every job promise""",half-true,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""Eighty out of 82 counties in Ohio ... have an auto manufacturing facility.""",mostly-true,false,"['mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",5,True,6
"Sen. Jeff Merkley ""voted six times for more debt.""",false,false,"['half-true', 'mostly-false', 'false', 'pants-fire']",4,True,6
“Tim Michels pushed for years to raise (Wisconsin’s) gas tax.”,mostly-false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""China owns more of our bonds than do Americans.""",false,false,"['true', 'mostly-true', 'half-true', 'mostly-false', 'false', 'pants-fire']",6,True,6
"""I did not — I did not — I do not say that. I do not say that"" climate change is a hoax perpetrated by the Chinese.",mostly-false,false,"['mostly-false', 'false', 'pants-fire']",3,True,6
